index,Title,Summary,Enrollment,Stars,Link,Website
2772,"Intro to Coding: HTML, CSS & JavaScript",Discover why you need to learn how to code & how to get started today!,8145,2.7,https://www.udemy.com/course/intro-to-coding-html-css-javascript/,Udemy
2773,Learn Python Basics,Towards Excellence In Programming in Python,8139,2.6,https://www.udemy.com/course/learn-python-basics/,Udemy
2774,Android Game Development - Create Your First Mobile Game,Learn Android Game Development with Android Studio and Java by making a complete Flappy Bird game in SurfaceView,8135,4.3,https://www.udemy.com/course/android-game-development-course/,Udemy
2775,Bootstrap Ninja: Master in Theme Development,"Learn How to Quickly Launch Your Own Awesome, Mobile-Responsive Website Using Bootstrap 3 Coding Effectively",8130,2.9,https://www.udemy.com/course/bootstrap-ninja-theme-development/,Udemy
2776,Artificial Intelligence 2018: Build the Most Powerful AI,"Learn, build and implement the most powerful AI model at home. Compete with multi-billion dollars companies using ARS.",8128,4.5,https://www.udemy.com/course/artificial-intelligence-ars/,Udemy
2777,Java Application Performance and Memory Management,Learn how to tune the JVM and make good coding choices to ensure your applications perform optimally.,8127,4.5,https://www.udemy.com/course/java-application-performance-and-memory-management/,Udemy
2778,Learn Ionic 3 From Scratch,"Create Cross Platform Mobile Applications with Ionic 3, Angular 4, TypeScript and Firebase.",8127,4.2,https://www.udemy.com/course/learn-ionic-3-from-scratch/,Udemy
2779,"Become an SQL Developer: Learn (SSRS, SSIS, SSAS,T-SQL,DW)","Learn SQL Developer Skills from Scratch(SSRS, SSIS, SSAS,T-SQL,Data Warehouse(DW))",8118,3.9,https://www.udemy.com/course/become-an-sql-developer-learn-ssrs-ssis-ssast-sqldw/,Udemy
2780,Learn Python Basics for Data Science,Learn the fundamentals of the python programming language for Data Science. Practice and Solution Notebooks included.,8117,4,https://www.udemy.com/course/learn-python-for-data-science/,Udemy
2781,R Programming - Data Science using R,Through this training you are going to learn the basics of R and how it can be used for data processing and data visuali,8117,4.1,https://www.udemy.com/course/r-programming-h/,Udemy
2782,Autonomous Robots: Localization,Learn how a Particle Filter can find a robot! This technology used in Autonomous Vehicles and Self-Driving Cars!,8116,4.3,https://www.udemy.com/course/autonomous-robots-localization/,Udemy
2783,Svelte.js - The Complete Guide (incl. Sapper.js),Build high-performance web applications with SvelteJS - a lightweight JavaScript compiler,8112,4.6,https://www.udemy.com/course/sveltejs-the-complete-guide/,Udemy
2784,The Complete Android 10 & Kotlin Development Masterclass,Learn Android 10 App Development From Beginner to Advanced Developer. Learn to Code Kotlin While Building Android Q Apps,8108,4.5,https://www.udemy.com/course/android-kotlin-developer/,Udemy
2785,Learn Kotlin By Making Android App,Beginner Guide To Kotlin Android Development,8102,4.8,https://www.udemy.com/course/learn-kotlin-by-making-android-app/,Udemy
2786,Practical Project in QML: The Toda App,As seen on Behance and Dribbble | Harness the power of Qt and Qml,8101,3.8,https://www.udemy.com/course/design-a-todo-list-app-with-qml/,Udemy
2787,Ancient Philosophy: Aristotle and His Successors,University of Pennsylvania,8100,4.8,https://www.coursera.org/,Coursera
2788,Health Informatics,Johns Hopkins University,8100,4.5,https://www.coursera.org/,Coursera
2789,Ethereum Developer Masterclass: Build Real World Projects,"Step-By-Step: Real-World dApps On The Blockchain Using Latest Solidity, Web3js, Truffle, TestRPC and MetaMask!",8092,4.5,https://www.udemy.com/course/ethereum-masterclass/,Udemy
2790,Android Programming Tutorial Videos For Beginners,Learn How To Program For Android Devices The Easy Way This Android Training Course Shows You Everything You Need To Know,8090,3.9,https://www.udemy.com/course/android-programming/,Udemy
2791,Learn Jenkins from a DevOps Guru,Learn how to build automated continuous integration pipeline with Jenkins. Take your DevOps skills to the next level.,8089,4.3,https://www.udemy.com/course/jenkins-devops-pipeline-as-code/,Udemy
2792,Python 3 - Learn the Basics and Go Pro,An easy way to learn Python and start coding right away!,8083,4.1,https://www.udemy.com/course/python-learn-basics-and-go-pro/,Udemy
2793,Ruby On Rails for Beginners,Get started with Ruby on Rails in a Flash,8080,4.5,https://www.udemy.com/course/ruby-on-rails-for-beginners2/,Udemy
2794,Swift Weather (Meteorology) Application with REST API,"Develop iOS Weather App using Swift and REST API Xcode, learn how to write clean code and build iOS application, ios 12",8069,4.9,https://www.udemy.com/course/swift-weather-meteorology-application-with-rest-api/,Udemy
2795,IntelliJ IDEA Tricks to Boost Productivity for Java Devs,Fast Coding Tricks of IntelliJ IDEA that Every Java Developer Should Know. Instant Productivity Boost Tutorial.,8064,4.3,https://www.udemy.com/course/intellij-idea-secrets-double-your-coding-speed-in-2-hours/,Udemy
2796,Introduction to Git For Beginners Course,Learn more about using Git for source file storage and version control. Course features Git access with GUI and CLI,8064,3.7,https://www.udemy.com/course/gitcourse/,Udemy
2797,Introduction to Database Engineering,"Learn ACID, Partitioning, Sharding Concurrency control & Database Engines",8056,4.4,https://www.udemy.com/course/database-engines-crash-course/,Udemy
2798,Certification Course For Python 2 Learner,Learn Python from scratch and go from beginner to advanced.,8042,2.7,https://www.udemy.com/course/complete-python-course-learn-hands-on-practically-i/,Udemy
2799,Data Science: Beginners Guide to the Command Line,Master the Basics of the Command Line and Prepare for a Career in Data Science!,8037,4.2,https://www.udemy.com/course/data-science-beginners-guide-to-the-command-line/,Udemy
2800,"React Native QuickStart, Build Real App with Deezer API",Quick Dive to core concepts of React Native. Create modern looking native app for Android & iOS with React Native.,8031,4.3,https://www.udemy.com/course/react-native-quickstart-build-real-app-with-deezer-api/,Udemy
2801,Mastery in Java EJB: Step by Step First EJB Application,Creating an Enterprise Application with EJB 3,8027,3.3,https://www.udemy.com/course/mastery-in-java-ejb/,Udemy
2802,Build Reactive RESTFUL APIs using Spring Boot/WebFlux,Learn to write reactive programming in Spring using WebFlux/Reactor and build Reactive RESTFUL APIs.,8023,4.4,https://www.udemy.com/course/build-reactive-restful-apis-using-spring-boot-webflux/,Udemy
2803,Software Engineer Interview Unleashed,Learn how to make yourself ready for software engineer interviews from a former Google interviewer.,8023,4.2,https://www.udemy.com/course/software-engineer-interview-unleashed/,Udemy
2804,Learn Qt and QML by Creating Cross Platform Apps with Felgo,"Cross platform apps built for Windows, Mac, Linux, Embedded Linux, iOS and Android using a single codebase!",8016,4,https://www.udemy.com/course/learn-qt-qml-v-play-and-keoba/,Udemy
2805,JavaScript Introduction to Object Oriented JavaScript,Learn about the JavaScript object model and using the concepts of object oriented programming in JavaScript.,8009,3.8,https://www.udemy.com/course/javascript-introduction-to-object-oriented-javascript/,Udemy
2806,Developing Industrial Internet of Things,University of Colorado Boulder,8000,4.6,https://www.coursera.org/,Coursera
2807,L'excellence opérationnelle en pratique,ESSEC Business School,8000,4.7,https://www.coursera.org/,Coursera
2808,MERN Stack - React Node from Scratch Building Social Network,Master MERN Stack from Scratch while building awesome Social Network. Covers entire Front/Backend Database & Deployment.,7999,4.4,https://www.udemy.com/course/node-react/,Udemy
2809,"PHP Registration Form, Email Confirmation & Responsive Email","Object oriented PHP Registration & Login Form with Email Confirmation, Forgot Password & Responsive Email Template",7992,4.4,https://www.udemy.com/course/php-registration-form-email-confirmation-responsive-email/,Udemy
2810,How to Optimize Your WordPress Site's Speed & Security,Learn how to optimise your WordPress site speed and security for improved search page rankings and user experience.,7988,3.6,https://www.udemy.com/course/how-to-make-your-wordpress-site-blazing-fast/,Udemy
2811,Build a website HTML5 CSS3 Beginner Course,Complete Starters Guide to Creating a website form scratch HTML5 CSS3 PHP contact from Responsive Design Templates,7972,4.3,https://www.udemy.com/course/how-to-build-a-website-html5-css3-beginner-course/,Udemy
2812,I want to connect my Xamarin Forms app to REST API,"In less than 3hours, learn how to create a REST API with ASP.NET Core and call it from Xamarin Forms app (iOS & Android)",7963,4.4,https://www.udemy.com/course/i-want-to-connect-my-xamarin-forms-app-to-rest-api/,Udemy
2813,Selenium WebDriver with Java for beginners,Selenium WebDriver with Java and TestNG. Tutorial designed for complete beginners in Selenium testing and automation,7963,4.6,https://www.udemy.com/course/selenium-for-beginners/,Udemy
2814,Break Away: Programming And Coding Interviews,"A course that teaches pointers, linked lists, general programming, algorithms and recursion like no one else",7956,4.7,https://www.udemy.com/course/break-away-coding-interviews-1/,Udemy
2815,Certification Angular 4 Guide,Comprehensive angular crash course! Get to know some of the most essential angular topics now!,7954,2.6,https://www.udemy.com/course/angular-crash-course-q/,Udemy
2816,Oracle APEX Low-code Platform Fundamentals - Hands On,Dive into the basics of Oracle APEX (20.1) from scratch! Learn how to build a web application with very less code!,7954,4.2,https://www.udemy.com/course/oracle-application-express-learn-oracle-apex-201/,Udemy
2817,Learn Python for beginners,Get quickly started with the python programming language while doing exciting projects,7953,3.6,https://www.udemy.com/course/learn-python-for-beginners/,Udemy
2818,Leaflet JS - Create Apps using Leaflet JS,"Learn and create interactive, mobile-friendly mapping applications using the power of effective Leaflet.js platform",7947,3.7,https://www.udemy.com/course/leaflet-js-create-apps-using-leaflet-js/,Udemy
2819,The ABCD of Blogging,A Beginner's Guide,7947,4.1,https://www.udemy.com/course/the-abcd-of-blogging/,Udemy
2820,React styled-components v5 (2020 edition),Ditch CSS stylesheets! Learn CSS in JS to quickly and cleanly style React components with the styled-components library,7944,4.6,https://www.udemy.com/course/react-styled-components/,Udemy
2821,Data Structures and Algorithms in Java,"Learn data structures and algorithms in Java, Improve your Problem solving abilities and logical thinking.",7939,4.2,https://www.udemy.com/course/algorithms-data-structures-in-java-engineering-interview/,Udemy
2822,Apache Spark Project World Development Indicators Analytics,World Development Indicators Analytics Project in Apache Spark for beginner using Databricks (Unofficial),7935,3.5,https://www.udemy.com/course/apache-spark-project-world-development-indicators-analytics/,Udemy
2823,AWS Master Class: Databases In The Cloud With AWS RDS,"Learn how to plan, deploy and operate a high available and scalable mySQL database in the cloud with AWS RDS",7932,3.8,https://www.udemy.com/course/aws-master-class-databases-in-the-cloud-with-aws-rds/,Udemy
2824,Learn and Practice Python Programming | Python from scratch,Learn and Master The Python Fundamentals skills you need from scratch - Start Coding with Python 3.7.4 in No Time!,7925,3.5,https://www.udemy.com/course/learn-and-practice-python-programming-python-from-scratch/,Udemy
2825,Java 1000: Professional Java for the New Software Developer,Introduction to programming ... for the complete beginner!,7922,3.8,https://www.udemy.com/course/how-to-java/,Udemy
